1746,"","Epivir-HBV®"
1745,"","Epivir®"
76,"","Eplerenone"
583,"","Epoetin Alfa Injection"
3638,"","Epogen®"
3639,"","Eprex®"
281,"","Eprosartan"
1245,"","Equetro®"
3415,"","Erbitux®"
206,"","Ergoloid Mesylates"
928,"","Ergotamine and Caffeine"
4743,"","Eribulin Injection"
1801,"","Eridium®"
133,"","Erlotinib"
1134,"","Ertaczo®"
4051,"","ERY-C®"
4052,"","Ery-Tab®"
714,"","Erythromycin"
868,"","Erythromycin and Benzoyl Peroxide Topical"
372,"","Erythromycin and Sulfisoxazole"
4053,"","Erythromycin Base Filmtab®"
917,"","Escitalopram"
2936,"","Eskalith CR®"
2937,"","Eskalith®"
679,"","Esomeprazole"
350,"","Estazolam"
2244,"","Estrace®"
4107,"","Estraderm®"
528,"","Estradiol Topical"
732,"","Estradiol Transdermal"
785,"","Estramustine"
3515,"","Estrasorb®"
3823,"","Estratab®"
2245,"","Estring®"
3516,"","EstroGel®"
655,"","Estrogen"
108,"","Estrogen and Progestin (Hormone Replacement Therapy)"
703,"","Estrogen and Progestin (Oral Contraceptives)"
370,"","Estrogen Injection"
328,"","Estrogen Vaginal"
527,"","Eszopiclone"
685,"","Etanercept Injection"
4678,"","ETH-Oxydose®"
191,"","Ethacrynic Acid"
754,"","Ethambutol"
4281,"","Ethedent®"
1214,"","Ethexderm BPW®"
152,"","Ethinyl Estradiol and Etonogestrel Vaginal Ring"
7,"","Ethinyl Estradiol and Norelgestromin Transdermal"
776,"","Ethosuximide"
590,"","Etidronate"
45,"","Etodolac"
709,"","Etravirine"
3809,"","Evac-U-Gen®"
1771,"","Evalose® Syrup"
3517,"","Evamist®"
149,"","Everolimus"
1035,"","Evista®"
2821,"","Evoclin®"
3698,"","Evoxac®"
2290,"","Ex-Lax Gentle Nature®"
3810,"","Ex-lax Ultra®"
4056,"","Exalgo®"
3540,"","Exelderm®"
3520,"","Exelon®"
4667,"","Exelon® Patch"
599,"","Exemestane"
23,"","Exenatide Injection"
3682,"","Exjade®"
3307,"","Exsel®"
3464,"","Eye-Sine®"
454,"","Ezetimibe"
2012,"","Factive®"
632,"","Famciclovir"
897,"","Famotidine"
3740,"","Famvir®"
4464,"","Fanapt®"
977,"","Fareston®"
4208,"","Faslodex®"
1850,"","Fasprin®"
2892,"","FazaClo®"
2846,"","Fe 50®"
2847,"","Fe-Max®"
905,"","Febuxostat"
3811,"","Feen-A-Mint®"
924,"","Felbamate"
4718,"","Felbatol®"
2328,"","Feldene®"
589,"","Felodipine"
3812,"","Fematrol®"
1530,"","Femcare®"
1098,"","Femizol-M®"
2246,"","Femring®"
2034,"","Fenesin® IR"
433,"","Fenofibrate"
2877,"","Fenoglide®"
607,"","Fenoprofen"
358,"","Fentanyl Buccal (Transmucosal)"
556,"","Fentanyl Transdermal"
2299,"","Fentora®"
2848,"","Feosol®"
2849,"","Fer-Gen-Sol®"
2851,"","Fer-in-Sol TR®"
2850,"","Fer-in-Sol®"
2852,"","Fero-Gradumet Filmtab®"
2853,"","Ferosul®"
2854,"","Ferra T.D. Caps®"
2855,"","Ferra-TD®"
2856,"","Ferratab®"
2857,"","Ferro-Bob®"
2858,"","Ferro-Time®"
2859,"","Ferrospace®"
430,"","Ferrous Sulfate (Iron)"
858,"","Fesoterodine"
2597,"","Feverall®"
2799,"","Feverall® Rectal Suppository"
113,"","Fexofenadine"
912,"","Fexofenadine and Pseudoephedrine"
4430,"","Fiberall®"
2878,"","Fibricor®"
461,"","Filgrastim Injection"
3893,"","Finacea®"
307,"","Finasteride"
4757,"","Fingolimod"
1046,"","Firmagon®"
958,"","Flagyl®"
959,"","Flagyl® 375"
960,"","Flagyl® ER"
1144,"","Flatulex® Drops"
21,"","Flavoxate"
485,"","Flecainide"
3814,"","Fleet Bisacodyl Enema®"
3813,"","Fleet Bisacodyl®"
2291,"","Fleet Laxative®"
3884,"","Fleet Sof-Lax®"
2866,"","Fleet® Pain-Relief"
3571,"","Flexeril®"
3609,"","Flomax®"
3741,"","Flonase® Nasal Spray"
2295,"","Florinef® Acetate"
3633,"","Flovent® HFA"
2280,"","Floxin®"
3755,"","Floxin® Otic"
435,"","Fluconazole"
419,"","Fludarabine Injection"
2804,"","Fludara®"
355,"","Fludrocortisone Acetate"
3424,"","Fluex®"
4461,"","Flumadine®"
4462,"","Flumadine® Syrup"
412,"","Flunisolide Nasal Inhalation"
874,"","Flunisolide Oral Inhalation"
752,"","Fluocinolone Topical"
489,"","Fluocinonide Topical"
3425,"","Fluonex®"
4200,"","Fluonid®"
4282,"","Fluor a Day®"
4283,"","Fluorabon®"
779,"","Fluoride"
4284,"","Fluoritab®"
4285,"","Fluorodex®"
482,"","Fluorouracil Topical"
64,"","Fluoxetine"
377,"","Fluoxymesterone"
284,"","Fluphenazine"
4286,"","Flura-Drops®"
4287,"","Flura-Loz®"
4288,"","Flura-Tab®"
870,"","Flurandrenolide Topical"
205,"","Flurazepam"
913,"","Flurbiprofen"
4768,"","Flurbiprofen Ophthalmic"
4201,"","Flurosyn®"
502,"","Flutamide"
3531,"","Flutex® Topical Cream"
258,"","Fluticasone and Salmeterol Oral Inhalation"
633,"","Fluticasone Nasal Spray"
581,"","Fluticasone Oral Inhalation"
296,"","Fluticasone Topical"
316,"","Fluvastatin"
267,"","Fluvoxamine"
1595,"","Focalin®"
176,"","Folic Acid"
3435,"","Folotyn®"
1660,"","Folvite®"
2168,"","Foradil®"
304,"","Formoterol Oral Inhalation"
1693,"","Fortamet®"
2894,"","Forteo®"
4465,"","Fosamax®"
592,"","Fosamprenavir"
241,"","Fosfomycin"
851,"","Fosinopril"
1754,"","Fosrenol®"
1215,"","Fostex®"
475,"","Frovatriptan"
3405,"","Frova®"
755,"","Fulvestrant Injection"
2558,"","Fulvicin-U/F®"
1531,"","FungiCURE®"
1099,"","Fungoid® Cream"
1532,"","Fungoid® Solution"
3898,"","Furadantin®"
448,"","Furosemide"
1091,"","Fusilev®"
2176,"","Fuzeon®"
286,"","Gabapentin"
1981,"","Gabarone®"
1761,"","Gabitril®"
821,"","Galantamine"
360,"","Ganciclovir"
2035,"","Ganidin® NR"
1145,"","Gas Aide®"
1146,"","Gas-X®"
36,"","Gatifloxacin Injection"
799,"","Gatifloxacin Ophthalmic"
298,"","Gefitinib"
400,"","Gemfibrozil"
290,"","Gemifloxacin"
413,"","Gemtuzumab Ozogamicin Injection"
3815,"","Gen Lax®"
1822,"","Gen-Xene®"
1851,"","Genacote®"
2598,"","Genapap®"
1618,"","Genaphed®"
1147,"","Genasyme®"
2036,"","Genatuss®"
2599,"","Genebs®"
1772,"","Generlac®"
3465,"","Geneyes®"
4431,"","Genfiber®"
975,"","Gengraf®"
1852,"","Gennin-FC®"
3708,"","Genpril®"
1853,"","Genprin®"
3615,"","Gentak®"
571,"","Gentamicin Ophthalmic"
3616,"","Gentasol®"
2292,"","Gentlax®"
3816,"","Gentlax®"
4450,"","Geodon®"
2600,"","Gericet®"
1802,"","Geridium®"
1713,"","Gerimal®"
671,"","Glatiramer Injection"
2888,"","Gleevec®"
803,"","Glimepiride"
273,"","Glipizide"
2474,"","Glu-K®"
1608,"","GlucaGen Diagnostic Kit®"
174,"","Glucagon"
1694,"","Glucophage®"
1923,"","Glucotrol®"
1695,"","Glumetza®"
3341,"","Gly-Cort®"
468,"","Glyburide"
841,"","Glyburide and Metformin"
105,"","Glycopyrrolate"
3312,"","Glynase®"
1979,"","Glyset®"
2037,"","Glytuss®"
879,"","Golimumab Injection"
3665,"","GoLYTELY®"
688,"","Granisetron"
451,"","Granisetron Transdermal"
2559,"","Grifulvin V®"
2560,"","Gris-PEG®"
402,"","Griseofulvin"
2038,"","Guaiatussin®"
300,"","Guaifenesin"
2039,"","Guaifen® NR"
861,"","Guanabenz"
663,"","Guanfacine"
2040,"","Guiacough®"
2041,"","Guiatuss®"
1033,"","Gynazole-1®"
1533,"","Gyne-Lotrimin®"
3342,"","Gynecort®"
1704,"","H-Tran®"
243,"","Halcinonide Topical"
3410,"","Halcion®"
2601,"","Halenol®"
1854,"","Halfprin®"
341,"","Halobetasol"
1790,"","Halog®"
1791,"","Halog®-E"
222,"","Haloperidol"
2333,"","Halotestin®"
2042,"","Halotussin®"
3709,"","Haltran®"
3451,"","Hawaiian Tropic®"
3308,"","Head and Shoulders Intensive Treatment Dandruff Shampoo®"
961,"","Helidac® Therapy"
3885,"","Hemaspan®"
325,"","Heparin Injection"
3902,"","Hepsera®"
1773,"","Heptalac®"
931,"","Herceptin®"
979,"","Herplex®"
4067,"","Hiprex®"
1750,"","Humalog®"
2043,"","Humibid® E"
1449,"","Humira®"
1943,"","Humulin 50/50®"
1942,"","Humulin 70/30®"
1941,"","Humulin N®"
1944,"","Humulin R U-500®"
1940,"","Humulin R®"
1047,"","Hycamtin®"
1447,"","Hycamtin®"
3343,"","Hycort®"
1714,"","Hydergine®"
446,"","Hydralazine"
4149,"","Hydramine®"
1481,"","Hydrisalic® Gel"
61,"","Hydrochlorothiazide"
4432,"","Hydrocil®"
464,"","Hydrocodone"
532,"","Hydrocortisone Oral"
469,"","Hydrocortisone Topical"
895,"","Hydrocortisone, Neomycin, and Polymyxin"
3525,"","Hydrocortone®"
1048,"","HydroDIURIL®"
715,"","Hydromorphone Oral and Rectal"
4057,"","Hydrostat®"
245,"","Hydroxychloroquine"
726,"","Hydroxyzine"
420,"","Hyoscyamine"
2808,"","Hyosol® SL"
2809,"","Hyospaz®"
4088,"","Hypam®"
3344,"","Hytone®"
1824,"","Hytrin®"
2044,"","Hytuss®"
3710,"","IB Pro®"
888,"","Ibandronate"
494,"","Ibandronate Injection"
3711,"","Ibifon 600®"
3712,"","Ibren®"
380,"","Ibritumomab Injection"
629,"","Ibuprofen"
3713,"","Ibuprohm®"
31,"","Idoxuridine Ophthalmic"
859,"","Iloperidone"
437,"","Imatinib"
4707,"","Imdur®"
115,"","Imipramine"
484,"","Imiquimod Topical"
3511,"","Imitrex®"
3610,"","Imitrex® Injection"
1038,"","Imodium®"
1039,"","Imotil®"
3678,"","Imuran®"
4748,"","IncobotulinumtoxinA Injection"
356,"","Indapamide"
2563,"","Inderal®"
2564,"","Inderal® LA"
877,"","Indinavir"
2181,"","Indocin®"
313,"","Indomethacin"
2602,"","Infantaire®"
1959,"","Inflamase®"
463,"","Infliximab Injection"
2565,"","InnoPran®"
2566,"","InnoPran® XL"
1216,"","Inova®"
1122,"","Inspra®"
3345,"","Instacort®"
188,"","Insulin Aspart (rDNA Origin) Injection"
66,"","Insulin Detemir (rDNA Origin) Injection"
315,"","Insulin Glargine (rDNA origin) Injection"
658,"","Insulin Glulisine (rDNA origin) Injection"
279,"","Insulin Injection"
217,"","Insulin Lispro Injection"
4197,"","Intal®"
4044,"","Intelence®"
265,"","Interferon beta-1a Intramuscular Injection"
46,"","Interferon beta-1a Subcutaneous Injection"
4126,"","Intropaste®"
3862,"","Intuniv®"
1133,"","Invega®"
4601,"","Invirase®"
3659,"","Ionamin®"
1482,"","Ionil® products"
4392,"","Iopidine®"
4741,"","Ipilimumab Injection"
808,"","Ipratropium Oral Inhalation"
24,"","Irbesartan"
83,"","Irbesartan and Hydrochlorothiazide"
2027,"","Iressa®"
899,"","Irinotecan Injection"
2860,"","Iron Sol®"
2861,"","Ironmar®"
4613,"","Isentress®"
4709,"","Ismotic®"
4708,"","Ismo®"
585,"","Isocarboxazid"
4710,"","Isoditrate®"
638,"","Isoetharine Oral Inhalation"
1960,"","Isolone®"
659,"","Isometheptene, Dichloralphenazone, and Acetaminophen"
114,"","Isoniazid"
4119,"","Isoptin®"
1668,"","Isopto® Atropine"
3583,"","Isopto® Carpine"
4711,"","Isordil®"
920,"","Isosorbide"
18,"","Isotretinoin"
1524,"","Isovate®"
802,"","Isoxsuprine Oral"
810,"","Isradipine"
4320,"","Istodax®"
2867,"","Itch-X®"
33,"","Itraconazole"
94,"","Ivermectin"
3346,"","Ivocort®"
4666,"","IvyBlock®"
47,"","Ixabepilone Injection"
1012,"","Ixempra®"
1556,"","J-Tan® PD"
1592,"","Januvia®"
2475,"","K+ 10®"
2476,"","K+ 8®"
2477,"","K+ Care®"
2478,"","K+ Care® Effervescent Tablets"
2484,"","K-Dur® 10"
2485,"","K-Dur® 20"
2486,"","K-Lor®"
2493,"","K-Lyte/CL® 50 Effervescent Tablets"
2494,"","K-Lyte/CL® Effervescent Tablets"
2495,"","K-Lyte® DS Effervescent Tablets"
2496,"","K-Lyte® Effervescent Tablets"
1040,"","K-Pek II®"
2497,"","K-Tab® Filmtab®"
1674,"","Kadian®"
1041,"","Kao-Paverin®"
2479,"","Kaochlor® 10%"
2482,"","Kaon-Cl-10®"
2481,"","Kaon-Cl® 20% Elixir"
2480,"","Kaon® Elixir"
1042,"","Kaopectate 1-D®"
2555,"","Kaopectate®"
4289,"","Karidium®"
2483,"","Kay Ciel®"
943,"","Kayexalate®"
3694,"","Keflex® Pulvules®"
4470,"","Kemadrin®"
3532,"","Kenalog® Oral Paste"
3533,"","Kenalog® Topical Cream, Lotion, Ointment, and Spray"
1256,"","Keppra®"
3447,"","Kerlone®"
930,"","Ketek®"
5,"","Ketoconazole"
479,"","Ketoconazole Topical"
619,"","Ketoprofen"
397,"","Ketorolac"
318,"","Ketorolac Ophthalmic"
606,"","Ketotifen Ophthalmic"
1672,"","Kineret®"
944,"","Kionex®"
1780,"","Klonopin®"
2487,"","Klor-Con® 10"
2488,"","Klor-Con® 8"
2489,"","Klor-Con® Powder"
2490,"","Klor-Con®/25 Powder"
2491,"","Klor-Con®/EF"
2492,"","Klotrix®"
4433,"","Konsyl®"
1774,"","Kristalose®"
2209,"","Ku-Zyme® HP"
948,"","Kuvan®"
3900,"","Kytril®"
621,"","Labetalol Oral"
497,"","Lacosamide"
782,"","Lacosamide Injection"
3347,"","Lacticare-HC®"
234,"","Lactulose"
1450,"","Lamictal®"
4471,"","Lamisil®"
4472,"","Lamisil® AT"
215,"","Lamivudine"
769,"","Lamivudine and Zidovudine"
123,"","Lamotrigine"
2874,"","Lanoxicaps®"
2875,"","Lanoxin®"
314,"","Lansoprazole"
4761,"","Lansoprazole, Clarithromycin, and Amoxicillin"
220,"","Lanthanum"
2186,"","Lantus®"
684,"","Lapatinib"
3587,"","Lariam®"
2918,"","Lasix®"
729,"","Latanoprost"
1604,"","Latisse®"
1217,"","Lavoclen®"
2261,"","Ledercillin VK®"
549,"","Leflunomide"
449,"","Lenalidomide"
2187,"","Lescol®"
2188,"","Lescol® XL"
597,"","Leucovorin"
840,"","Leucovorin Injection"
884,"","Levalbuterol Oral Inhalation"
3860,"","Levaquin®"
3894,"","Levaquin®"
3861,"","Levatol®"
2810,"","Levbid®"
1090,"","Levemir®"
104,"","Levetiracetam"
2893,"","Levitra®"
3873,"","Levo-Dromoran®"
302,"","Levobunolol Ophthalmic"
424,"","Levocetirizine"
507,"","Levodopa and Carbidopa"
683,"","Levofloxacin"
661,"","Levofloxacin Injection"
67,"","Levoleucovorin Injection"
750,"","Levonorgestrel"
672,"","Levorphanol Oral"
2201,"","Levothroid®"
322,"","Levothyroxine"
2202,"","Levoxyl®"
2814,"","Levsinex® Timecaps®"
2811,"","Levsin®"
2812,"","Levsin® Drops"
2813,"","Levsin®/SL"
4216,"","Levulan® Kerastick®"
4701,"","Lexapro®"
3649,"","Lexiva®"
4702,"","Lexxel®"
1705,"","Libritabs®"
1706,"","Librium®"
3426,"","Licon®"
3427,"","Lidex®"
921,"","Lidocaine Transdermal"
668,"","Lidocaine Viscous"
4713,"","Lidoderm®"
745,"","Lindane"
129,"","Linezolid"
4059,"","Lioresal® Intrathecal"
411,"","Liothyronine"
88,"","Liotrix"
4704,"","Lipitor®"
2879,"","Lipofen®"
2210,"","Lipram® 4500"
2211,"","Lipram®-CR10"
2212,"","Lipram®-CR20"
2213,"","Lipram®-CR5"
2214,"","Lipram®-PN10"
2215,"","Lipram®-PN16"
2216,"","Lipram®-PN20"
2217,"","Lipram®-UL12"
2218,"","Lipram®-UL18"
2219,"","Lipram®-UL20"
3591,"","LiquADD®"
2045,"","Liquibid®"
2603,"","Liquiprin®"
4762,"","Liraglutide Injection"
78,"","Lisdexamfetamine"
438,"","Lisinopril"
723,"","Lisinopril and Hydrochlorothiazide"
460,"","Lithium"
2938,"","Lithobid®"
3797,"","Livalo®"
3634,"","Locholest®"
3635,"","Locholest® Light"
3348,"","Locoid®"
1009,"","Lodine®"
1010,"","Lodine® XL"
242,"","Lodoxamide Ophthalmic"
2880,"","Lofibra®"
4323,"","Loniten®"
2604,"","Lopap®"
58,"","Loperamide"
2554,"","Lopid®"
74,"","Lopinavir and Ritonavir"
4189,"","Lopressor®"
816,"","Loratadine"
834,"","Lorazepam"
4396,"","Lorazepam Intensol®"
1218,"","Loroxide®"
253,"","Losartan"
896,"","Losartan and Hydrochlorothiazide"
3509,"","Lotensin®"
1534,"","Lotrimin®"
1100,"","Lotrimin® AF Athlete's Foot Deodorant Spray Powder"
1101,"","Lotrimin® AF Athlete's Foot Powder"
1102,"","Lotrimin® AF Athlete's Foot Spray Liquid"
1103,"","Lotrimin® AF Athlete's Foot Spray Powder"
1104,"","Lotrimin® AF Jock Itch Spray Powder"
3681,"","Lotronex®"
2046,"","Lotussin®"
521,"","Lovastatin"
3914,"","Lovaza®"
4456,"","Lovenox®"
444,"","Loxapine"
2899,"","Loxitane®"
4290,"","Lozi-Flur®"
2296,"","Lozol®"
345,"","Lubiprostone"
946,"","Lucentis®"
4291,"","Ludent®"
2920,"","Lumigan®"
1710,"","Luminal® Sodium"
3512,"","Lunesta®"
4756,"","Lurasidone"
4292,"","Luride®"
4497,"","Lusonal®"
1911,"","Luvox®"
1912,"","Luvox® CR"
2306,"","Lyrica®"
4645,"","Lysodren®"
4434,"","Maalox Daily Fiber Therapy®"
2556,"","Maalox Total Relief®"
1043,"","Maalox® Anti-Diarrheal"
1148,"","Maalox® Anti-Gas"
3899,"","Macrobid®"
4458,"","Macugen®"
4046,"","Mag-Ox®"
1855,"","Magnaprin®"
773,"","Magnesium Gluconate"
692,"","Magnesium Hydroxide"
711,"","Magnesium Oxide"
4274,"","Magonate®"
4273,"","Magtrate®"
1149,"","Majorcon®"
4747,"","Malathion Topical"
3466,"","Mallazine®"
2047,"","Mallotuss®"
4068,"","Mandelamine®"
4047,"","Maox®"
2605,"","Mapap®"
2800,"","Mapap® Rectal Suppository"
77,"","Maprotiline"
351,"","Maraviroc"
2606,"","Mardol®"
3875,"","Marinol®"
3642,"","Marplan®"
2607,"","Masophen®"
2048,"","Mastussin®"
1551,"","Mavik®"
3648,"","Maxair Autohaler®"
3414,"","Maxalt-MLT®"
3413,"","Maxalt®"
3922,"","Maxidex®"
3790,"","Maxivate®"
757,"","Mebendazole"
213,"","Meclizine"
20,"","Meclofenamate"
2608,"","Meda Cap®"
1484,"","Mediplast® pads"
4324,"","Medrol®"
240,"","Medroxyprogesterone"
925,"","Medroxyprogesterone Injection"
781,"","Mefenamic Acid"
551,"","Mefloquine"
2166,"","Megace®"
2167,"","Megace® ES"
303,"","Megestrol"
610,"","Meloxicam"
426,"","Memantine"
3714,"","Menadol®"
3824,"","Menest®"
1741,"","Meni-D®"
4108,"","Menostar®"
862,"","Meperidine"
1593,"","Mephyton®"
806,"","Meprobamate"
4325,"","Meprolone®"
1925,"","Mepron®"
4193,"","Meridia®"
287,"","Mesalamine"
362,"","Mesoridazine Oral"
2940,"","Mestinon®"
2941,"","Mestinon® Syrup"
2942,"","Mestinon® Timespan®"
3575,"","Metadate®"
4435,"","Metamucil®"
6,"","Metaproterenol"
154,"","Metaxalone"
199,"","Metformin"
442,"","Methadone"
2896,"","Methadose®"
2897,"","Methadose® Oral Concentrate"
721,"","Methenamine"
2252,"","Methergine®"
705,"","Methimazole"
291,"","Methocarbamol"
376,"","Methotrexate"
909,"","Methsuximide"
48,"","Methyclothiazide"
786,"","Methyldopa"
867,"","Methyldopa and Hydrochlorothiazide"
2253,"","Methylergometrine®"
331,"","Methylergonovine Oral"
3576,"","Methylin®"
99,"","Methylnaltrexone Injection"
543,"","Methylphenidate"
881,"","Methylphenidate Transdermal"
797,"","Methylprednisolone Oral"
651,"","Metipranolol Ophthalmic"
180,"","Metoclopramide"
707,"","Metoclopramide Injection"
827,"","Metolazone"
747,"","Metoprolol"
1664,"","Metozolv® ODT"
2838,"","MetroCream®"
2839,"","MetroGel®"
2840,"","MetroGel®-Vaginal"
2841,"","MetroLotion®"
22,"","Metronidazole Oral"
428,"","Metronidazole Topical"
3504,"","Mevacor®"
824,"","Mexiletine"
4380,"","Mexitil®"
1483,"","MG217® products"
2175,"","Miacalcin®"
3602,"","Miacalcin®"
949,"","Micardis®"
1105,"","Micatin® Athlete's Foot Cream"
1106,"","Micatin® Athlete's Foot Spray Liquid"
1107,"","Micatin® Athlete's Foot Spray Powder"
1108,"","Micatin® Jock Itch Cream"
1109,"","Micatin® Jock Itch Spray Powder"
1150,"","Micon-80®"
72,"","Miconazole"
3349,"","MiCort-HC®"
2498,"","Micro-K®"
3313,"","Micronase®"
3604,"","Micronor®"
1545,"","Microsulfon®"
1066,"","Microzide®"
4751,"","Midazolam"
224,"","Midazolam Injection"
3715,"","Midol® Cramps & Bodyaches"
4449,"","Mifeprex®"
845,"","Mifepristone"
283,"","Miglitol"
866,"","Miglustat"
1827,"","Migranal® Nasal Spray"
3905,"","Milk of Magnesia-Concentrated®"
3904,"","Milk of Magnesia®"
627,"","Milnacipran"
2049,"","Miltuss® EX"
4481,"","Minipress®"
1856,"","Miniprin®"
1857,"","Minitabs®"
2272,"","Minitran®"
1020,"","Minocin®"
50,"","Minocycline Oral"
796,"","Minoxidil Oral"
882,"","Minoxidil Topical"
1775,"","MiraLax®"
1833,"","Mirapex®"
737,"","Mirtazapine"
414,"","Misoprostol"
898,"","Mitotane"
416,"","Mitoxantrone Injection"
1707,"","Mitran®"
3653,"","Moban®"
3675,"","Mobic®"
91,"","Modafinil"
3886,"","Modane Soft®"
3818,"","Modane®"
885,"","Moexipril"
2862,"","Mol-Iron®"
595,"","Molindone"
488,"","Mometasone Nasal Inhalation"
103,"","Mometasone Oral Inhalation"
828,"","Mometasone Topical"
4386,"","Momexin®"
1110,"","Monistat® 1 Combination Pack Dual-Pak®"
1111,"","Monistat® 3"
1112,"","Monistat® 3 Combination Pack®"
1113,"","Monistat® 7"
1114,"","Monistat® 7 Combination Pack®"
2319,"","Monodox®"
4712,"","Monoket®"
4454,"","Monopril®"
177,"","Montelukast"
1788,"","Monurol® Sachet"
185,"","Morphine Oral"
850,"","Morphine Rectal"
3716,"","Motrin®"
844,"","Moxifloxacin"
775,"","Moxifloxacin Injection"
800,"","Moxifloxacin Ophthalmic"
4608,"","Mozobil®"
1675,"","MS Contin®"
2050,"","Mucinex®"
1828,"","Multaq®"
506,"","Multivitamins"
163,"","Mupirocin"
4066,"","Muse®"
4207,"","Myambutol®"
1537,"","Mycelex-7®"
1538,"","Mycelex-G®"
1535,"","Mycelex®"
1536,"","Mycelex® Troches"
1034,"","Mycelex®-3"
1023,"","Myciguent®"
1792,"","Mycobutin®"
473,"","Mycophenolate"
3935,"","Mycostatin®"
3936,"","Mycostatin® Pastilles"
1619,"","Myfedrine®"
3400,"","Myfortic®"
4383,"","Mykrox®"
1151,"","Mylanta® Gas"
1152,"","Mylaval®"
1153,"","Mylicon®"
2581,"","Mylotarg®"
4194,"","Myobloc®"
1021,"","Myrac®"
4032,"","Mysoline®"
1154,"","Mytab® Gas"
2051,"","Mytussin®"
520,"","Nabilone"
733,"","Nabumetone"
269,"","Nadolol"
883,"","Nafarelin"
4293,"","Nafrinse®"
92,"","Naftifine Hydrochloride Topical"
1192,"","Naftin®"
2052,"","Naldecon-EX®"
3670,"","Nalfon®"
227,"","Naltrexone"
337,"","Naltrexone Injection"
2834,"","Namenda®"
2835,"","Namenda® Titration Pak"
4266,"","Naprelan®"
4267,"","Naprosyn®"
768,"","Naproxen"
247,"","Naratriptan"
3915,"","Nardil®"
1720,"","Nasacort® AQ Nasal Spray"
1719,"","Nasacort® Nasal Inhaler"
3580,"","Nasalcrom®"
2580,"","Nasalide®"
4112,"","Nascobal®"
1620,"","Nasofed®"
3422,"","Nasonex®"
4498,"","Nasop®"
774,"","Natalizumab Injection"
329,"","Nateglinide Oral"
4436,"","Natural Fiber Therapy®"
4437,"","Natural Vegetable®"
4214,"","Navane®"
837,"","Nebivolol"
1777,"","NebuPent®"
388,"","Nedocromil Ophthalmic"
73,"","Nedocromil Oral Inhalation"
275,"","Nefazodone"
141,"","Nelarabine Injection"
195,"","Nelfinavir"
1920,"","Nembutal®"
1921,"","Nembutal® Sodium"
1922,"","Nembutal® Sodium Solution"
2517,"","Neo-Synephrine® 12-Hour Extra Moisturizing Spray"
2516,"","Neo-Synephrine® 12-Hour Spray"
1219,"","NeoBenz®"
52,"","Neomycin Topical"
693,"","Neomycin, Polymyxin, and Bacitracin Ophthalmic"
872,"","Neomycin, Polymyxin, and Bacitracin Topical"
2801,"","Neopap® Supprettes Rectal Suppository"
973,"","Neoral®"
719,"","Nepafenac Ophthalmic"
4150,"","Nervine®"
4113,"","Neulasta®"
2939,"","Neupogen®"
1762,"","Neupro®"
1982,"","Neurontin®"
3350,"","Neutrogena T-Scalp®"
1220,"","Neutrogena®"
1485,"","Neutrogena® products"
4062,"","Nevanac®"
270,"","Nevirapine"
3586,"","Nexavar®"
3888,"","Nexium®"
4195,"","Next Choice®"
280,"","Niacin"
1948,"","Niacor®"
1949,"","Niaspan®"
39,"","Nicardipine"
1950,"","Nicobid®"
2926,"","Nicoderm® CQ® Clear Step 3"
2927,"","NicoDerm® CQ® Step 1"
2928,"","NicoDerm® CQ® Step 2"
2929,"","NicoDerm® CQ® Step 3"
1951,"","Nicolar®"
3445,"","Nicorette®"
3446,"","Nicorette® DS"
500,"","Nicotine Gum"
777,"","Nicotine Lozenges"
409,"","Nicotine Nasal Spray"
772,"","Nicotine Oral Inhalation"
456,"","Nicotine Skin Patches"
4271,"","Nicotrol® Inhaler"
2575,"","Nicotrol® NS"
2930,"","Nicotrol® NS"
2931,"","Nicotrol® Step 1"
2932,"","Nicotrol® Step 2"
2933,"","Nicotrol® Step 3"
3751,"","Nifedical® XL"
639,"","Nifedipine"
3752,"","Nifeditab® CR"
1462,"","Nighttime Sleep Aid® Tablets"
3603,"","Nilandron®"
1715,"","Niloric®"
436,"","Nilotinib"
3937,"","Nilstat®"
562,"","Nilutamide"
875,"","Nimodipine"
4494,"","Nimotop®"
3542,"","Niravam®,"
379,"","Nisoldipine"
756,"","Nitazoxanide"
1550,"","Nitro-Bid®"
2273,"","Nitro-Dur®"
4391,"","Nitro-Time®"
687,"","Nitrofurantoin"
830,"","Nitroglycerin"
156,"","Nitroglycerin Topical"
342,"","Nitroglycerin Transdermal"
4389,"","Nitromist"
4390,"","Nitrostat®"
3680,"","Nix® Creme Rinse"
214,"","Nizatidine"
3412,"","Nizoral AD®"
932,"","Nizoral®"
3411,"","Nizoral®"
3351,"","Nogenic® HC"
3605,"","Nor-Q.D.®"
238,"","Norethindrone"
980,"","Norflex®"
250,"","Norfloxacin"
2842,"","Noritate®"
3692,"","Normodyne®"
1821,"","Noroxin®"
3436,"","Norpace®"
4338,"","Norpramin®"
635,"","Nortriptyline"
3839,"","Norvasc®"
2934,"","Norvir®"
2518,"","Nostrilla®"
2587,"","Novantrone®"
1947,"","Novolin 70/30®"
1946,"","Novolin N®"
1945,"","Novolin R®"
1681,"","NovoLog®"
2307,"","Noxafil®"
1486,"","Noxzema® products"
2803,"","Nplate®"
3352,"","Nucort®"
2925,"","Nucynta®"
2815,"","NuLev®"
3717,"","Nuprin®"
4294,"","Nupro Neutral®"
3353,"","Nutracort®"
